Date,symbol,open,close,high,low,volume
2016-11-29,btcusd,731.52,731.05,734.89,728.68,5649.69631816001
2016-11-30,btcusd,731.06,739.0,743.14,728.98,5529.65195159008
2016-12-01,btcusd,739.0,755.36,756.0,738.8,13400.3128640701
2016-12-02,btcusd,755.42,774.88,779.21,755.15,13415.1899430304
2016-12-03,btcusd,774.87,765.46,774.87,755.98,5730.44318638009
2016-12-04,btcusd,765.98,768.5,769.99,758.82,4202.67589499
2016-12-05,btcusd,768.5,750.62,769.0,744.59,10067.8722018801
2016-12-06,btcusd,750.85,757.36,758.5,750.44,5279.31102049009
2016-12-07,btcusd,757.18,765.01,774.92,746.16,10694.9544167901
2016-12-08,btcusd,765.02,765.01,773.2,762.66,4751.01944947002
2016-12-09,btcusd,765.01,770.5,772.72,765.0,3651.76507059
2016-12-10,btcusd,770.5,772.9,777.77,769.99,3364.77600041
2016-12-11,btcusd,773.01,770.21,773.73,761.84,4144.94343010001
2016-12-12,btcusd,770.21,777.99,785.0,770.21,6758.33976156003
2016-12-13,btcusd,777.99,775.0,788.87,762.89,5581.84400278004
2016-12-14,btcusd,775.0,774.49,781.16,771.15,3680.69569057001
2016-12-15,btcusd,774.5,777.43,780.12,774.5,3184.82202996003
2016-12-16,btcusd,777.78,784.17,785.06,775.85,4774.94217575004
2016-12-17,btcusd,784.17,790.99,793.0,782.93,6201.33773511001
2016-12-18,btcusd,790.99,790.21,792.8,784.36,2432.0011579
2016-12-19,btcusd,790.18,790.59,792.27,787.75,2153.17342050999
2016-12-20,btcusd,790.59,797.99,802.33,787.86,6992.55928622007
2016-12-21,btcusd,797.99,829.34,830.5,794.95,16218.6405102205
2016-12-22,btcusd,829.33,859.2,874.0,825.0,15249.7644032003
2016-12-23,btcusd,859.0,918.99,920.0,859.0,26032.6640386989
2016-12-24,btcusd,917.29,895.24,919.99,882.41,7388.14310165006
2016-12-25,btcusd,895.31,898.0,904.55,858.62,12044.6331932602
2016-12-26,btcusd,898.0,906.4,920.0,894.21,11822.1568062802
2016-12-27,btcusd,906.37,936.43,940.0,903.51,9187.27164670021
2016-12-28,btcusd,936.42,981.7,983.0,935.93,20822.7664217397
2016-12-29,btcusd,981.7,974.74,983.0,945.0,22557.8630825002
2016-12-30,btcusd,973.41,959.26,974.32,929.5,19356.9587425599
2016-12-31,btcusd,959.19,966.58,968.2,945.01,7156.0277171801
2017-01-01,btcusd,966.61,998.99,1006.5,961.26,13441.1489754802
2017-01-02,btcusd,999.0,1019.3,1035.0,994.1,21808.6345049701
2017-01-03,btcusd,1019.6,1037.5,1040.0,1013.5,14107.9557139402
2017-01-04,btcusd,1037.6,1139.6,1150.0,1036.4,53728.8387676194
2017-01-05,btcusd,1138.3,1003.2,1166.0,850.79,91204.8248665097
2017-01-06,btcusd,1003.8,898.5,1025.0,871.0,57405.1450472003
2017-01-07,btcusd,898.2,908.0,911.09,815.0,40602.99825714
2017-01-08,btcusd,908.03,915.9,943.6,890.0,30742.5954324863
2017-01-09,btcusd,915.9,903.0,916.7,875.0,16587.3436889306
2017-01-10,btcusd,903.01,905.76,918.0,895.48,12138.6220522599
2017-01-11,btcusd,905.76,779.54,923.66,760.0,62866.9394011799
2017-01-12,btcusd,779.54,804.58,831.18,735.0,35912.5332048581
2017-01-13,btcusd,804.58,828.12,832.39,775.61,25872.9606261993
2017-01-14,btcusd,827.22,815.3,838.54,800.03,12532.91801594
2017-01-15,btcusd,816.7,820.74,823.0,805.03,5392.39823595011
2017-01-16,btcusd,821.16,830.1,837.97,813.94,7652.41647063009
2017-01-17,btcusd,830.0,903.99,910.8,828.0,27345.2265639792
2017-01-18,btcusd,903.99,887.46,913.85,847.23,21304.1073996193
2017-01-19,btcusd,887.49,900.29,910.03,883.49,15082.0972894705
2017-01-20,btcusd,901.56,895.74,904.99,883.06,9494.9637827601
2017-01-21,btcusd,896.14,924.02,931.01,893.89,12173.6185188502
2017-01-22,btcusd,924.3,923.72,939.9,892.0,21843.9627959292
2017-01-23,btcusd,923.72,908.52,928.87,905.99,9766.87832709054
2017-01-24,btcusd,908.36,886.1,927.34,884.2,20709.8354672402
2017-01-25,btcusd,886.45,893.35,899.61,884.2,10476.7311703202
2017-01-26,btcusd,893.9,915.12,917.64,893.49,9821.49759912015
2017-01-27,btcusd,915.1,916.7,922.16,905.0,10140.8997787201
2017-01-28,btcusd,916.98,919.43,923.99,915.01,3614.96133848001
2017-01-29,btcusd,919.48,912.55,922.99,910.72,2700.81599477999
2017-01-30,btcusd,912.56,917.35,920.89,910.01,3459.90937732
2017-01-31,btcusd,917.35,966.19,969.4,916.75,19636.0516497089
2017-02-01,btcusd,966.2,983.73,985.0,960.1,11349.8624264704
2017-02-02,btcusd,983.75,1007.0,1010.6,970.1,17790.5587691402
2017-02-03,btcusd,1007.0,1015.7,1020.5,986.11,18970.0029197292
2017-02-04,btcusd,1015.8,1031.1,1040.0,1001.6,17193.3583042801
2017-02-05,btcusd,1030.9,1006.6,1033.0,995.1,16188.3222071304
2017-02-06,btcusd,1007.0,1022.6,1026.3,1006.0,8898.68443426004
2017-02-07,btcusd,1022.8,1052.1,1056.4,1021.7,15185.9733808304
2017-02-08,btcusd,1052.5,1048.8,1070.0,1006.5,23087.4318150293
2017-02-09,btcusd,1049.0,984.97,1078.0,936.34,59960.080087631
2017-02-10,btcusd,984.97,992.0,1002.0,949.36,24479.8864293895
2017-02-11,btcusd,992.02,1000.1,1009.0,984.01,9333.99287000022
2017-02-12,btcusd,1000.0,996.01,1005.8,992.33,4334.14418188987
2017-02-13,btcusd,996.0,996.5,1004.8,974.22,9050.8522955902
2017-02-14,btcusd,996.52,1013.3,1019.0,988.6,12201.4165902302
2017-02-15,btcusd,1013.4,1013.9,1018.2,1002.3,5612.05335299008
2017-02-16,btcusd,1013.9,1038.5,1045.8,1013.9,11260.0458422903
2017-02-17,btcusd,1037.2,1056.2,1067.4,1033.1,16170.4896515203
2017-02-18,btcusd,1056.9,1059.7,1071.1,1053.1,7148.61940527015
2017-02-19,btcusd,1059.1,1056.2,1066.0,1045.0,6437.65012328009
2017-02-20,btcusd,1056.3,1091.2,1110.0,1040.1,13291.4059850103
2017-02-21,btcusd,1091.8,1129.6,1134.0,1085.0,24501.7230105393
2017-02-22,btcusd,1130.1,1125.5,1140.0,1106.4,14325.9646490103
2017-02-23,btcusd,1125.6,1189.8,1197.0,1116.5,26155.6469499494
2017-02-24,btcusd,1189.5,1185.4,1222.4,1110.0,48194.7342883788
2017-02-25,btcusd,1185.4,1153.0,1189.9,1131.3,16284.7020836299
2017-02-26,btcusd,1153.0,1178.3,1186.1,1130.7,11081.0464165302
2017-02-27,btcusd,1178.7,1195.5,1204.0,1170.0,11761.4628949301
2017-02-28,btcusd,1195.7,1189.1,1216.0,1176.6,17472.5765479201
2017-03-01,btcusd,1189.1,1233.2,1236.4,1186.0,22515.1437391486
2017-03-02,btcusd,1233.7,1258.0,1285.9,1212.0,30567.9957589571
2017-03-03,btcusd,1258.5,1289.2,1294.9,1256.0,22291.0417463697
2017-03-04,btcusd,1289.2,1267.8,1291.9,1240.0,15548.9897331203
2017-03-05,btcusd,1267.0,1278.4,1279.9,1245.0,9315.37985801007
2017-03-06,btcusd,1278.5,1279.2,1287.8,1268.0,9601.03362080023
2017-03-07,btcusd,1279.3,1232.4,1282.0,1185.0,42010.7734578195
2017-03-08,btcusd,1232.3,1150.0,1243.6,1142.1,46839.6462674502
2017-03-09,btcusd,1149.4,1190.4,1207.6,1136.0,24142.6986455788
2017-03-10,btcusd,1190.3,1115.4,1339.9,958.5,104909.771706126
2017-03-11,btcusd,1113.0,1172.4,1196.6,1101.2,31258.1893224986
2017-03-12,btcusd,1172.5,1224.4,1232.7,1166.8,18976.8181756998
2017-03-13,btcusd,1224.4,1238.5,1247.3,1206.7,23066.9979558698
2017-03-14,btcusd,1238.5,1245.0,1258.8,1218.9,17971.7632410601
2017-03-15,btcusd,1244.4,1256.2,1263.9,1241.0,15839.6247415402
2017-03-16,btcusd,1257.1,1168.6,1259.7,1132.5,51470.95183399
2017-03-17,btcusd,1169.1,1070.4,1169.8,1065.0,59231.7153708893
2017-03-18,btcusd,1067.8,971.51,1097.9,935.11,87862.7376000397
2017-03-19,btcusd,971.63,1016.5,1059.0,969.4,40547.8001733593
2017-03-20,btcusd,1016.1,1040.5,1054.2,1011.0,20542.7619701799
2017-03-21,btcusd,1040.5,1115.9,1122.3,1039.0,33405.3452008094
2017-03-22,btcusd,1115.7,1039.1,1116.0,985.55,41325.1195286282
2017-03-23,btcusd,1039.3,1032.7,1055.0,1018.0,19321.7370522401
2017-03-24,btcusd,1032.7,942.13,1034.6,928.0,43525.1162335468
2017-03-25,btcusd,942.14,972.17,981.0,888.2,46012.43192404
2017-03-26,btcusd,972.17,968.9,1006.0,950.1,33261.2371701374
2017-03-27,btcusd,969.0,1042.7,1046.9,960.1,31918.3455324584
2017-03-28,btcusd,1042.8,1044.7,1068.9,1016.2,25249.2877768799
2017-03-29,btcusd,1044.3,1041.8,1059.0,1008.5,22321.1913768087
2017-03-30,btcusd,1041.7,1041.2,1053.5,1021.2,24804.7574417179
2017-03-31,btcusd,1041.2,1081.5,1089.4,1035.0,27501.3077320672
2017-04-01,btcusd,1081.3,1093.5,1106.9,1070.0,16999.2779878399
2017-04-02,btcusd,1093.3,1107.5,1118.2,1080.9,20419.5834498486
2017-04-03,btcusd,1107.6,1150.1,1159.9,1107.5,30421.8775209303
2017-04-04,btcusd,1150.2,1145.8,1165.6,1124.0,21160.7229220402
2017-04-05,btcusd,1145.7,1140.4,1146.7,1111.2,22550.2432796291
2017-04-06,btcusd,1140.5,1191.5,1206.4,1140.3,32172.3977498992
2017-04-07,btcusd,1191.5,1196.6,1209.0,1176.7,20436.90678347
2017-04-08,btcusd,1196.4,1188.1,1202.9,1171.0,11020.4610027101
2017-04-09,btcusd,1188.1,1215.9,1226.9,1179.4,16311.4410083001
2017-04-10,btcusd,1216.3,1220.3,1229.9,1208.0,11550.7684400504
2017-04-11,btcusd,1220.2,1235.6,1244.7,1209.1,9556.43937579012
2017-04-12,btcusd,1236.0,1227.4,1244.3,1221.0,12009.3682236701
2017-04-13,btcusd,1227.4,1186.9,1235.3,1163.3,19137.2805039994
2017-04-14,btcusd,1189.2,1206.8,1219.2,1184.0,12312.6693265707
2017-04-15,btcusd,1206.7,1193.3,1215.0,1190.0,9146.27230828019
2017-04-16,btcusd,1194.0,1212.0,1217.6,1190.1,4501.30140112008
2017-04-17,btcusd,1212.5,1240.0,1247.0,1202.0,15156.7622115203
2017-04-18,btcusd,1240.0,1265.4,1274.8,1237.0,16135.9472092702
2017-04-19,btcusd,1265.2,1260.5,1272.0,1254.3,7585.47446029015
2017-04-20,btcusd,1260.5,1308.5,1326.9,1259.9,15619.6529428702
2017-04-21,btcusd,1308.5,1327.0,1333.1,1307.0,7996.0628207001
2017-04-22,btcusd,1327.0,1346.4,1354.9,1290.0,12373.8102048603
2017-04-23,btcusd,1345.4,1355.2,1359.0,1336.0,7747.28495256015
2017-04-24,btcusd,1355.3,1345.0,1359.6,1325.0,7914.95740395021
2017-04-25,btcusd,1345.0,1371.1,1378.5,1342.1,8274.25031814015
2017-04-26,btcusd,1372.1,1400.0,1411.7,1362.3,11805.3850042802
2017-04-27,btcusd,1399.3,1440.3,1449.7,1392.5,10395.0229218703
2017-04-28,btcusd,1440.5,1415.6,1447.0,1366.0,14015.4395093903
2017-04-29,btcusd,1415.9,1423.6,1439.5,1400.1,8767.24728441024
2017-04-30,btcusd,1425.4,1435.0,1443.7,1400.1,8518.99891980005
2017-05-01,btcusd,1435.3,1533.0,1560.0,1432.0,22304.3877604697
2017-05-02,btcusd,1533.0,1558.5,1604.6,1473.0,16733.9475974005
2017-05-03,btcusd,1560.0,1619.0,1627.0,1541.9,17068.4902799902
2017-05-04,btcusd,1619.6,1607.1,1702.0,1519.0,31487.7339459602
2017-05-05,btcusd,1607.2,1545.1,1665.9,1505.0,32641.0270463685
2017-05-06,btcusd,1545.0,1597.0,1605.1,1540.1,14017.3668999998
2017-05-07,btcusd,1597.0,1619.9,1632.5,1575.1,13909.0467754696
2017-05-08,btcusd,1620.0,1703.5,1715.0,1618.9,19909.4718559097
2017-05-09,btcusd,1703.4,1760.0,1815.0,1695.1,31202.8104867668
2017-05-10,btcusd,1760.0,1796.9,1817.4,1722.3,18622.8484455504
2017-05-11,btcusd,1796.1,1853.9,1908.1,1763.6,24389.694941908
2017-05-12,btcusd,1855.0,1735.0,1864.8,1700.2,21397.5975242081
2017-05-13,btcusd,1733.7,1819.5,1825.0,1666.0,16604.1258001998
2017-05-14,btcusd,1820.6,1827.3,1852.4,1775.2,11331.5493949403
2017-05-15,btcusd,1827.3,1772.0,1830.4,1719.0,15744.12619515
2017-05-16,btcusd,1772.0,1786.2,1795.1,1728.0,9553.87684399048
2017-05-17,btcusd,1785.4,1870.0,1894.0,1766.3,15843.5286656904
2017-05-18,btcusd,1870.0,1941.5,1954.6,1861.0,12907.3144423803
2017-05-19,btcusd,1941.9,1966.5,2000.0,1925.0,23001.5427725889
2017-05-20,btcusd,1966.5,2059.3,2072.2,1962.9,21690.0223931698
2017-05-21,btcusd,2059.3,2026.6,2099.1,2000.1,17221.8786750998
2017-05-22,btcusd,2027.0,2087.3,2222.2,1978.0,57242.1145968548
2017-05-23,btcusd,2087.3,2249.6,2264.2,2060.0,22521.5591380498
2017-05-24,btcusd,2249.2,2395.5,2444.9,2246.1,29621.0278430363
2017-05-25,btcusd,2395.5,2268.1,2690.0,2141.1,55155.5877139882
2017-05-26,btcusd,2268.2,2125.9,2477.0,2007.0,39695.5480357392
2017-05-27,btcusd,2126.0,1980.2,2210.8,1810.0,47142.4121127775
2017-05-28,btcusd,1979.9,2056.9,2194.4,1950.0,25758.3887118791
2017-05-29,btcusd,2056.8,2207.4,2249.8,1990.0,16457.5019612902
2017-05-30,btcusd,2207.0,2146.7,2265.0,2080.1,21448.6334951499
2017-05-31,btcusd,2146.8,2191.8,2241.0,2000.0,21235.8053827904
2017-06-01,btcusd,2191.60075499,2312.0,2368.2,2187.3,18959.5129336808
2017-06-02,btcusd,2311.9,2405.9,2408.0,2262.8,12549.6432315203
2017-06-03,btcusd,2404.7,2461.0,2481.2,2347.6,10767.9819059304
2017-06-04,btcusd,2461.6,2488.2,2498.0,2365.0,11880.3834203905
2017-06-05,btcusd,2488.2,2636.9,2649.5,2480.0,15390.9031847407
2017-06-06,btcusd,2636.7,2844.6,2899.7,2620.0,42687.6687899471
2017-06-07,btcusd,2844.7,2644.0,2850.0,2600.1,22094.3985270497
2017-06-08,btcusd,2644.1,2781.5,2789.5,2527.0,16977.8160889511
2017-06-09,btcusd,2783.2,2809.0,2849.8,2763.9,9521.11676705026
2017-06-10,btcusd,2809.0,2806.0,2890.5,2711.1,16167.3157250805
2017-06-11,btcusd,2810.6,2941.8,3003.0,2793.4,19034.1368149786
2017-06-12,btcusd,2938.8,2569.6,2962.2,2284.4,48340.9476884156
2017-06-13,btcusd,2569.0,2677.1,2730.0,2528.1,23172.0588839199
2017-06-14,btcusd,2677.1,2394.3,2722.42278245,2280.0,34717.7738396686
2017-06-15,btcusd,2393.3,2377.5,2455.0,2046.0,55839.1279937395
2017-06-16,btcusd,2378.7,2437.5,2487.0,2257.8,22402.3879285292
2017-06-17,btcusd,2437.5,2610.1,2636.9,2368.1,16637.61754264
2017-06-18,btcusd,2610.0,2491.4,2640.0,2420.0,19988.15666217
2017-06-19,btcusd,2491.5,2582.0,2593.9,2480.0,13719.3025036201
2017-06-20,btcusd,2582.0,2714.5,2780.0,2568.2,20548.8791690898
2017-06-21,btcusd,2713.6,2624.4,2760.0,2572.3,24534.6422594791
2017-06-22,btcusd,2621.9,2672.8,2709.0,2554.8,15181.5491080298
2017-06-23,btcusd,2672.8,2674.9,2726.0,2652.0,8139.4127455101
2017-06-24,btcusd,2673.1,2502.6,2700.0,2452.86920686,16770.8454523203
2017-06-25,btcusd,2504.9,2483.3,2595.0,2368.3,18137.8820039799
2017-06-26,btcusd,2483.0,2393.6,2510.4,2258.7,36367.6957576298
2017-06-27,btcusd,2393.5,2521.2,2524.0,2207.8,33486.1823372386
2017-06-28,btcusd,2521.2,2518.2,2566.8,2403.2,21827.3136470498
2017-06-29,btcusd,2518.5,2472.4,2537.8,2424.0,12961.9523678
2017-06-30,btcusd,2472.3,2420.6,2511.1,2404.0,10401.1029353303
2017-07-01,btcusd,2420.6,2346.2,2441.0,2291.0,15078.9635178703
2017-07-02,btcusd,2346.1,2445.1,2476.3,2302.0,12034.3884684906
2017-07-03,btcusd,2445.1,2524.0,2587.4,2416.2,16140.0267228507
2017-07-04,btcusd,2525.7,2579.9,2628.6,2511.0,15748.2677548813
2017-07-05,btcusd,2579.9,2598.6,2619.0,2477.9,13534.2209013401
2017-07-06,btcusd,2598.5,2593.2,2607.1,2546.0,9831.80500857039
2017-07-07,btcusd,2592.9,2479.3,2598.8,2447.0,17684.0187603005
2017-07-08,btcusd,2479.4,2542.0,2542.6,2436.1,9695.5666662502
2017-07-09,btcusd,2542.0,2477.9,2555.7,2470.8,7783.15800355
2017-07-10,btcusd,2480.5,2318.3,2499.9,2236.6,28087.9980542584
2017-07-11,btcusd,2318.3,2283.8,2375.0,2182.0,33052.1904416996
2017-07-12,btcusd,2285.5,2375.6,2397.0,2190.0,21670.2604844494
2017-07-13,btcusd,2374.2,2330.1,2400.0,2293.1,18420.25303352
2017-07-14,btcusd,2330.1,2206.5,2345.6,2138.0,27737.40511138
2017-07-15,btcusd,2206.5,1978.6,2210.1,1975.1,41756.10334064
2017-07-16,btcusd,1978.5,1925.0,2051.1,1826.2,53021.70937327
2017-07-17,btcusd,1925.0,2220.0,2223.5,1923.2,40491.97402145
2017-07-18,btcusd,2220.0,2302.8,2380.2,2139.0,44173.71437714
2017-07-19,btcusd,2300.4,2253.4,2400.0,2213.9,35723.08734982
2017-07-20,btcusd,2253.3,2865.1,2922.0,2253.3,83576.70120792
2017-07-21,btcusd,2874.4,2659.0,2890.0,2615.0,57421.33484214
2017-07-22,btcusd,2659.7,2844.7,2917.0,2642.8,35233.48963492
2017-07-23,btcusd,2844.7,2750.1,2877.5,2655.0,35184.98212472
2017-07-24,btcusd,2749.2,2769.7,2812.0,2707.1,20704.17808636
2017-07-25,btcusd,2769.7,2560.9,2790.1,2417.0,56100.38383885
2017-07-26,btcusd,2560.9,2527.73811996,2612.0,2404.0,34182.49178777
2017-07-27,btcusd,2527.73811996,2664.6,2682.2,2511.0,31351.53802505
2017-07-28,btcusd,2664.6,2784.8,2820.0,2655.5,40535.16793338
2017-07-29,btcusd,2784.9,2713.1,2794.2,2662.0,24269.79377942
2017-07-30,btcusd,2713.3,2748.2,2760.0,2582.9,34957.05960447
2017-07-31,btcusd,2748.2,2854.3,2883.5,2694.4,27572.20108312
2017-08-01,btcusd,2854.1,2731.3,2902.2,2604.0,42307.80919837
2017-08-02,btcusd,2731.9,2702.0,2758.0,2610.0,23762.21734343
2017-08-03,btcusd,2702.2,2790.3,2820.0,2698.0,16855.03770022
2017-08-04,btcusd,2790.4,2860.0,2876.0,2762.1,18994.72100108
2017-08-05,btcusd,2860.0,3252.3,3339.5,2853.3,50558.24084609
2017-08-06,btcusd,3252.3,3232.1,3315.5,3155.8,16949.87411874
2017-08-07,btcusd,3232.0,3396.0,3440.0,3190.0,24533.43663551
2017-08-08,btcusd,3395.9,3415.0,3483.8,3340.0,31720.31264697
2017-08-09,btcusd,3415.0,3340.4,3430.0,3235.1,26260.31204254
2017-08-10,btcusd,3340.3,3405.0,3447.0,3310.0,19129.99938696
2017-08-11,btcusd,3404.9,3643.4,3695.0,3380.0,26420.38188547
2017-08-12,btcusd,3642.4,3866.2,3970.1,3589.5,37660.6403351
2017-08-13,btcusd,3865.7,4061.6,4190.0,3834.2,48212.99471929
2017-08-14,btcusd,4061.0,4320.8,4330.3,3951.0,34185.63060683
2017-08-15,btcusd,4321.0,4151.8,4430.0,3832.5,64111.03447992
2017-08-16,btcusd,4151.9,4386.4,4405.0,3925.1,35292.3092464
2017-08-17,btcusd,4386.3,4263.0,4492.3,4152.0,40307.03720301
2017-08-18,btcusd,4262.9,4090.1,4360.0,3954.0,46806.57023528
2017-08-19,btcusd,4090.1,4145.0,4187.0,3907.0,41765.2743971
2017-08-20,btcusd,4145.1,4063.1,4199.9,3975.1,25124.9456383
2017-08-21,btcusd,4059.6,3998.2,4094.7,3951.0,26586.21907274
2017-08-22,btcusd,3997.6,4081.9,4141.9,3599.0,61727.79500618
2017-08-23,btcusd,4083.9,4130.2,4255.2,4045.0,27484.37736384
2017-08-24,btcusd,4130.8,4322.1,4381.0,4089.9,22041.11871118
2017-08-25,btcusd,4322.1,4351.5,4464.2,4250.0,27756.98848534
2017-08-26,btcusd,4351.4,4340.4,4364.0,4240.7,14795.77225415
2017-08-27,btcusd,4341.5,4332.8,4406.7,4304.4,11162.92615586
2017-08-28,btcusd,4333.8,4385.1,4395.5,4175.0,21224.24667506
2017-08-29,btcusd,4385.2,4587.1,4648.8,4325.1,32703.08252724
2017-08-30,btcusd,4587.1,4568.0,4643.0,4481.0,17065.10090642
2017-08-31,btcusd,4568.0,4718.3,4749.9,4566.9,18467.69958321
2017-09-01,btcusd,4718.2,4907.7,4936.9,4660.0,28785.25415936
2017-09-02,btcusd,4909.2,4532.3,4970.0,4400.1,54967.19887223
2017-09-03,btcusd,4534.3,4598.5,4699.9,4331.0,33548.78863131
2017-09-04,btcusd,4598.0,4205.0,4611.6,4052.0,59087.37648571
2017-09-05,btcusd,4207.5,4375.0,4471.0,3900.1,57726.33956084
2017-09-06,btcusd,4375.0,4595.8,4633.7,4352.4,38993.89335346
2017-09-07,btcusd,4592.6,4613.7,4675.0,4455.1,23131.92973491
2017-09-08,btcusd,4613.6,4304.0,4694.9,4105.0,60942.90237479
2017-09-09,btcusd,4304.1,4315.9,4395.2,4151.0,31108.57266183
2017-09-10,btcusd,4315.4,4233.9,4330.0,3974.1,45876.53276485
2017-09-11,btcusd,4233.5,4198.7,4383.2,4123.0,30897.42090881
2017-09-12,btcusd,4200.5,4149.4,4379.0,4050.0,40047.82707947
2017-09-13,btcusd,4149.4,3849.7,4160.0,3731.7,71503.22762066
2017-09-14,btcusd,3849.7,3235.3,3917.2,3204.7,127510.72380643
2017-09-15,btcusd,3235.4,3697.1,3809.0,2980.4,183116.68152974
2017-09-16,btcusd,3697.0,3681.5,3875.0,3511.1,70752.12868081
2017-09-17,btcusd,3679.6,3666.6,3782.0,3465.1,37038.53669509
2017-09-18,btcusd,3666.9,4084.4,4119.0,3666.9,58978.69285366
2017-09-19,btcusd,4084.3,3892.2,4114.0,3836.2,47749.58338806
2017-09-20,btcusd,3892.6,3872.4,4049.0,3829.0,33241.55770899
2017-09-21,btcusd,3874.8,3596.7,3905.0,3560.0,56944.211721
2017-09-22,btcusd,3600.0,3602.3,3748.0,3490.0,49235.11147446
2017-09-23,btcusd,3597.9,3779.6,3808.7,3555.0,25640.09297131
2017-09-24,btcusd,3779.3,3654.7,3783.0,3615.5,20883.29400183
2017-09-25,btcusd,3654.4,3930.1,3977.0,3653.7,40157.86230585
2017-09-26,btcusd,3930.0,3881.5,3985.0,3838.0,21401.21520912
2017-09-27,btcusd,3881.7,4209.7,4229.5,3876.7,48624.86920721
2017-09-28,btcusd,4207.5,4190.0,4269.0,4120.0,36575.28207875
2017-09-29,btcusd,4190.0,4168.0,4245.0,4024.4,38941.76643093
2017-09-30,btcusd,4167.6,4367.1,4397.0,4160.0,31498.77009665
2017-10-01,btcusd,4367.1,4404.3,4424.0,4248.6,29229.55963961
2017-10-02,btcusd,4404.3,4400.2,4482.0,4359.0,29071.34483179
2017-10-03,btcusd,4400.2,4310.6,4439.9,4210.1,28542.15680717
2017-10-04,btcusd,4309.6,4215.9,4359.2,4174.3,26370.95900433
2017-10-05,btcusd,4215.9,4312.0,4372.3,4133.0,25368.41498163
2017-10-06,btcusd,4311.9,4370.0,4425.8,4282.2,25931.89802114
2017-10-07,btcusd,4370.0,4435.6,4505.0,4309.0,17423.88598883
2017-10-08,btcusd,4435.9,4611.9,4632.4,4416.3,29834.38489802
2017-10-09,btcusd,4611.8,4782.3,4879.8,4551.0,48928.09769134
2017-10-10,btcusd,4782.3,4777.7,4940.0,4716.4,42701.37345587
2017-10-11,btcusd,4777.1,4824.9,4881.4,4715.0,28908.1259726
2017-10-12,btcusd,4824.9,5440.0,5445.0,4815.0,79502.85493293
2017-10-13,btcusd,5440.0,5636.8,5920.0,5369.4,99110.62453184
2017-10-14,btcusd,5636.8,5833.5,5857.4,5564.3,36810.98518561
2017-10-15,btcusd,5834.9,5713.9,5877.0,5450.0,57475.73977445
2017-10-16,btcusd,5712.1,5764.8,5810.0,5570.0,31410.43427206
2017-10-17,btcusd,5764.7,5597.1,5779.0,5511.0,31906.14997325
2017-10-18,btcusd,5597.2,5567.0,5597.9,5114.0,69045.87052166
2017-10-19,btcusd,5568.1,5694.2,5744.0,5505.5,38038.56929783
2017-10-20,btcusd,5694.1,5983.8,6088.4,5603.3,61777.29592668
2017-10-21,btcusd,5983.7,6005.1,6199.9,5862.8,53487.98776009
2017-10-22,btcusd,6005.9,5981.3,6075.0,5705.0,50572.76526313
2017-10-23,btcusd,5982.4,5907.3,6055.0,5621.0,67056.95351285
2017-10-24,btcusd,5907.3,5510.0,5907.3,5457.4,64024.8670318
2017-10-25,btcusd,5510.0,5724.1,5746.9,5365.3,44825.34909819
2017-10-26,btcusd,5724.2,5890.0,5966.6,5667.5,42724.28100853
2017-10-27,btcusd,5889.9,5759.7,6020.0,5681.0,39712.73376073
2017-10-28,btcusd,5759.8,5720.3,5864.0,5632.0,26663.07159007
2017-10-29,btcusd,5719.7,6150.0,6345.0,5660.0,61967.82683328
2017-10-30,btcusd,6150.0,6130.0,6239.0,6006.2,33217.40463982
2017-10-31,btcusd,6127.9,6455.1,6481.5,6082.5,38821.10919356
2017-11-01,btcusd,6455.0,6739.6,6739.9,6344.5,57203.78734181
2017-11-02,btcusd,6739.2,7018.8,7350.0,6707.3,97337.20072213
